,area_metro_quadrado_int,quartos_int,banheiros_int,vagas_int,preco_anuncio_float
3449,750,4,8,4,15000000.0
3450,400,3,5,3,1490000.0
3451,600,4,6,4,6000000.0
3452,135,2,2,3,950000.0
3453,199,4,4,4,1350000.0
3454,900,5,5,5,5500000.0
3455,466,8,5,7,2590000.0
3456,400,4,3,3,4900000.0
3457,236,2,3,2,1100000.0
3459,243,3,4,3,1800000.0
3460,535,3,6,8,5900000.0
3462,700,1,6,3,4000000.0
3464,175,3,4,3,1190000.0
3465,100,3,2,2,848000.0
3466,700,4,5,10,4000000.0
3467,384,4,6,2,4949000.0
3468,551,4,8,12,5000000.0
3469,110,3,4,2,1450000.0
3470,937,5,6,10,2500000.0
3471,420,3,1,4,3500000.0
3472,280,3,4,4,4350000.0
3473,258,4,6,3,2100000.0
3474,120,2,2,1,600000.0
3475,409,4,4,4,13500000.0
3476,490,4,3,5,1850000.0
3480,204,3,2,2,1300000.0
3481,120,2,1,1,399000.0
3482,400,4,4,3,4900000.0
3483,120,2,3,2,1050000.0
3484,460,4,7,4,5500000.0
3485,595,5,8,6,6000000.0
3486,800,4,2,3,10600000.0
3487,450,4,4,6,3100000.0
3488,929,4,4,4,2700000.0
3489,550,5,5,6,4000000.0
3491,350,4,3,5,2950000.0
3492,1200,6,6,6,8000000.0
3493,130,3,3,2,690000.0
3494,1337,6,10,10,10000000.0
3495,125,3,2,6,695000.0
3496,700,3,5,4,3100000.0
3497,542,4,6,6,4200000.0
3498,431,3,5,5,3000000.0
3499,210,2,3,1,1670000.0
3500,140,3,1,3,870000.0
3501,250,4,5,2,2300000.0
3502,650,4,4,5,3200000.0
3503,1062,4,5,6,7000000.0
3504,440,4,6,4,1950000.0
3505,451,5,7,7,3500000.0
3506,318,3,7,4,5550000.0
3507,1000,4,6,8,15000000.0
3508,299,3,5,4,2950000.0
3509,844,4,8,5,13900000.0
3511,120,3,2,2,530000.0
3512,100,2,1,1,430000.0
3513,400,4,3,4,3450000.0
3515,628,4,6,8,4500000.0
3516,220,4,4,6,2800000.0
3517,220,4,4,6,2800000.0
3518,120,2,3,1,570000.0
3519,542,4,4,6,4200000.0
3520,448,3,5,4,4500000.0
3521,612,4,3,4,12000000.0
3522,196,4,3,2,750000.0
3523,270,3,3,4,1950000.0
3524,150,3,2,2,650000.0
3525,550,4,4,4,5500000.0
3526,90,2,2,1,535000.0
3527,200,3,3,6,800000.0
3528,148,2,2,2,980000.0
3529,420,4,3,10,8900000.0
3530,312,3,4,2,3200000.0
3531,400,4,3,2,5700000.0
3532,240,3,3,8,850000.0
3533,300,3,4,3,1100000.0
3534,372,3,6,5,2600000.0
3536,213,3,3,2,1690000.0
3537,562,4,4,12,8000000.0
3538,142,3,3,2,2380000.0
3540,400,3,3,5,5500000.0
3541,606,4,7,4,7410000.0
3542,137,3,3,2,600000.0
3543,152,3,4,2,1650000.0
3544,850,4,6,10,13500000.0
3545,110,3,2,5,914000.0
3546,487,3,2,3,1500000.0
3547,350,3,3,4,2450000.0
3548,550,4,2,6,4400000.0
3549,460,3,3,4,4500000.0
3550,180,3,3,1,710000.0
3551,570,4,4,5,12000000.0
3552,92,3,2,2,600000.0
3553,773,4,4,10,45825000.0
3554,658,5,7,8,7500000.0
3555,566,3,2,5,12500000.0
3557,200,3,3,3,1630000.0
3558,360,4,6,6,2200000.0
3559,156,3,2,3,700000.0
3561,200,3,4,4,1990000.0
3562,1060,5,5,4,30000000.0
3563,76,3,2,2,430000.0
3564,131,3,2,4,2800000.0
3565,600,4,3,4,17000000.0
3566,540,4,3,2,3850000.0
3567,185,3,3,2,1000000.0
3568,550,4,3,8,8600000.0
3569,80,3,2,1,550000.0
3570,367,4,5,6,7000000.0
3571,360,3,3,3,1590000.0
3572,407,4,6,2,3950000.0
3574,140,2,2,2,640000.0
3575,330,3,4,4,1850000.0
3576,335,4,5,3,1950000.0
3577,504,3,3,4,18000000.0
3578,450,4,2,7,2600000.0
3579,490,5,8,10,3000000.0
3580,300,4,5,2,4250000.0
3581,75,2,1,1,265000.0
3582,455,5,4,4,2500000.0
3583,613,4,5,5,5500000.0
3584,500,4,5,4,10000000.0
3585,166,3,2,2,850000.0
3586,344,3,3,3,4700000.0
3587,165,3,4,2,1300000.0
3589,450,3,4,7,3400000.0
3590,191,3,2,1,2600000.0
3591,141,2,2,1,1190000.0
3592,350,3,4,5,2000000.0
3593,160,3,5,2,1245000.0
3594,250,4,3,2,5350000.0
3595,680,5,5,4,4500000.0
3596,442,3,8,4,2600000.0
3597,145,2,3,2,550000.0
3599,130,4,2,3,1350000.0
3600,210,3,2,4,5250000.0
3601,300,6,5,2,850000.0
3602,350,4,5,3,3350000.0
3603,700,4,4,5,9500000.0
3604,413,6,6,7,2490000.0
3605,332,4,5,12,2389000.0
3606,258,4,3,2,2250000.0
3607,166,3,3,2,563000.0
3608,435,4,4,6,4500000.0
3609,100,2,2,2,330000.0
3610,380,3,5,4,3300000.0
3611,200,3,3,1,1000000.0
3612,280,4,3,3,3150000.0
3613,380,3,4,4,2850000.0
3614,283,6,3,1,1250000.0
3616,389,4,6,4,2000000.0
3617,797,1,5,10,15000000.0
3618,1000,5,8,8,13000000.0
3619,200,3,3,2,2900000.0
3620,399,3,5,2,3200000.0
3621,400,4,2,6,4500000.0
3622,361,4,3,6,2200000.0
3623,300,4,5,7,2480000.0
3624,170,3,2,3,1050000.0
3625,165,3,4,2,1300000.0
3627,450,3,4,7,3400000.0
3628,191,3,2,1,2600000.0
3629,141,2,2,1,1190000.0
3630,350,3,4,5,2000000.0
3631,160,3,5,2,1245000.0
3632,250,4,3,2,5350000.0
3633,211,3,4,7,4850000.0
3634,680,5,5,4,4500000.0
3635,442,3,8,4,2600000.0
3636,145,2,3,2,550000.0
3638,130,4,2,3,1350000.0
3639,210,3,2,4,5250000.0
3640,300,6,5,2,850000.0
3641,350,4,5,3,3350000.0
3642,700,4,4,5,9500000.0
3643,413,6,6,7,2490000.0
3644,332,4,5,12,2389000.0
3645,258,4,3,2,2250000.0
3646,166,3,3,2,563000.0
3647,435,4,4,6,4500000.0
3648,100,2,2,2,330000.0
3649,380,3,5,4,3300000.0
3650,200,3,3,1,1000000.0
3651,280,4,3,3,3150000.0
3652,380,3,4,4,2850000.0
3653,283,6,3,1,1250000.0
3655,389,4,6,4,2000000.0
3656,797,1,5,10,15000000.0
3657,1000,5,8,8,13000000.0
3658,200,3,3,2,2900000.0
3659,399,3,5,2,3200000.0
3660,400,4,2,6,4500000.0
3661,75,2,1,1,265000.0
3662,455,5,4,4,2500000.0
3663,613,4,5,5,5500000.0
3664,500,4,5,4,10000000.0
3665,166,3,2,2,850000.0
3666,344,3,3,3,4700000.0
3667,165,3,4,2,1300000.0
3669,450,3,4,7,3400000.0
3670,191,3,2,1,2600000.0
3671,141,2,2,1,1190000.0
3672,350,3,4,5,2000000.0
3673,160,3,5,2,1245000.0
3674,250,4,3,2,5350000.0
3675,211,3,4,7,4850000.0
3676,680,5,5,4,4500000.0
3677,755,2,4,7,14900000.0
3678,442,3,8,4,2600000.0
3679,145,2,3,2,550000.0
3681,130,4,2,3,1350000.0
3682,210,3,2,4,5250000.0
3683,300,6,5,2,850000.0
3684,350,4,5,3,3350000.0
3685,700,4,4,5,9500000.0
3686,413,6,6,7,2490000.0
3687,332,4,5,12,2389000.0
3688,258,4,3,2,2250000.0
3689,166,3,3,2,563000.0
3690,435,4,4,6,4500000.0
3691,100,2,2,2,330000.0
3692,380,3,5,4,3300000.0
3693,200,3,3,1,1000000.0
3694,280,4,3,3,3150000.0
3695,380,3,4,4,2850000.0
3696,283,6,3,1,1250000.0
3697,500,4,6,3,3900000.0
3698,80,2,2,2,600000.0
3699,546,4,6,4,3500000.0
3700,120,4,4,2,730000.0
3701,488,4,6,3,2950000.0
3703,388,3,3,8,4990000.0
3704,221,4,2,5,1400000.0
3705,110,2,2,1,1500000.0
3706,320,3,1,4,3500000.0
3707,486,4,2,6,3500000.0
3708,145,3,4,2,2150000.0
3709,650,4,6,5,7000000.0
3710,726,4,6,6,3000000.0
3711,490,2,4,2,15500000.0
3712,692,4,5,3,12000000.0
3713,230,4,4,5,1330000.0
3714,310,3,2,3,690000.0
3715,640,3,8,6,3900000.0
3716,200,3,2,3,1800000.0
3717,750,4,8,4,15000000.0
3718,400,3,5,3,1490000.0
3719,600,4,6,4,6000000.0
3720,135,2,2,3,950000.0
3721,199,4,4,4,1350000.0
3722,900,5,5,5,5500000.0
3723,466,8,5,7,2590000.0
3724,400,4,3,3,4900000.0
3725,236,2,3,2,1100000.0
3727,243,3,4,3,1800000.0
3728,535,3,6,8,5900000.0
3730,700,1,6,3,4000000.0
3732,175,3,4,3,1190000.0
3733,600,4,4,4,2600000.0
3734,762,4,6,10,4500000.0
3735,800,4,7,13,12000000.0
3736,400,4,4,1,1300000.0
3737,170,4,4,2,900000.0
3739,840,6,10,7,8900000.0
3740,371,3,4,3,2800000.0
3741,200,3,3,2,1400000.0
3742,190,4,3,1,750000.0
3743,500,4,6,5,3000000.0
3744,420,3,6,6,3500000.0
3745,300,3,5,4,1500000.0
3747,473,4,6,4,7243185.0
3748,234,3,1,2,1580000.0
3749,550,4,4,6,3600000.0
3750,100,2,1,2,350000.0
3751,450,5,6,4,6400000.0
3752,230,5,4,3,999999.0
3753,200,4,3,6,1300000.0
3754,210,4,4,3,1300000.0
3755,240,2,3,2,745000.0
3756,240,2,4,2,2300000.0
3757,280,3,2,3,850000.0
3758,352,5,5,3,3400000.0
3759,180,3,1,3,1200000.0
3760,90,2,2,2,850000.0
3762,280,5,3,2,426000.0
3763,250,3,2,4,300000.0
3764,120,2,1,1,636000.0
3765,300,5,6,4,1350000.0
3766,514,4,5,4,2800000.0
3767,450,4,5,3,2800000.0
3768,200,3,4,2,1500000.0
3769,265,3,3,1,2000000.0
3770,388,3,1,2,2500000.0
3771,224,4,3,4,1500000.0
3772,297,5,4,2,950000.0
3773,350,4,5,4,3000000.0
3774,336,5,6,4,1500000.0
3775,350,3,4,2,4200000.0
3776,140,3,4,2,1810000.0
3777,132,3,3,3,1100000.0
3778,309,3,3,4,2300000.0
3779,223,3,5,2,1300000.0
3780,330,4,4,3,1300000.0
3781,420,4,5,5,3800000.0
3782,800,3,5,7,18000000.0
3783,256,4,2,2,2100000.0
3784,740,4,3,6,2700000.0
3785,500,3,5,3,3500000.0
3786,486,3,4,2,3200000.0
3787,190,3,2,3,1800000.0
3788,314,3,4,2,1450000.0
3789,420,4,2,14,5600000.0
3790,210,3,1,2,1150000.0
3791,230,3,1,6,950000.0
3792,220,3,3,3,1370000.0
3793,152,4,4,2,950000.0
3794,825,4,5,6,9000000.0
3795,234,3,2,1,1850000.0
3796,600,4,8,6,12000000.0
3797,293,4,2,8,2100000.0
3798,440,4,3,5,1980000.0
3799,450,3,4,4,9500000.0
3800,1007,4,6,10,10500000.0
3801,800,3,5,8,23600000.0
3802,453,3,2,4,2000000.0
3803,173,4,5,1,1400000.0
3804,185,3,5,3,1100000.0
3805,175,3,1,2,485000.0
3806,545,4,5,10,8500000.0
3807,395,3,4,2,2500000.0
3808,480,3,7,4,3600000.0
3809,333,4,4,4,2200000.0
3810,141,3,1,2,1585000.0
3811,320,4,5,3,2900000.0
3812,600,4,7,5,4300000.0
3813,356,4,2,4,2500000.0
3814,270,4,3,5,795000.0
3815,247,3,4,4,1150000.0
3817,150,3,5,2,1600000.0
3818,326,4,3,6,1400000.0
3819,86,2,3,1,470000.0
3820,480,4,7,8,5000000.0
3821,365,4,4,6,3100000.0
3822,258,3,4,3,1400000.0
3823,118,1,2,1,850000.0
3824,1070,4,5,10,15000000.0
3825,150,3,3,1,950000.0
3826,300,4,4,3,1500000.0
3827,143,2,1,2,350000.0
3828,145,4,6,1,2880000.0
3829,230,3,3,4,1350000.0
3830,199,4,5,4,1490000.0
3831,220,3,4,3,4500000.0
3832,190,3,2,3,1280000.0
3833,309,3,4,6,1300000.0
3834,450,4,5,4,2300000.0
3835,160,3,4,3,2500000.0
3836,171,3,2,2,810000.0
3837,917,4,6,8,16000000.0
3838,170,4,3,3,720000.0
3840,170,2,2,4,1000000.0
3841,75,2,1,1,265000.0
3842,455,5,4,4,2500000.0
3843,613,4,5,5,5500000.0
3844,500,4,5,4,10000000.0
3845,166,3,2,2,850000.0
3846,344,3,3,3,4700000.0
3847,165,3,4,2,1300000.0
3849,450,3,4,7,3400000.0
3850,191,3,2,1,2600000.0
3851,141,2,2,1,1190000.0
3852,350,3,4,5,2000000.0
3853,160,3,5,2,1245000.0
3854,250,4,3,2,5350000.0
3855,211,3,4,7,4850000.0
3856,680,5,5,4,4500000.0
3857,755,2,4,7,14900000.0
3858,442,3,8,4,2600000.0
3859,145,2,3,2,550000.0
3861,130,4,2,3,1350000.0
3862,210,3,2,4,5250000.0
3863,300,6,5,2,850000.0
3864,350,4,5,3,3350000.0
3865,700,4,4,5,9500000.0
3866,413,6,6,7,2490000.0
3867,332,4,5,12,2389000.0
3868,258,4,3,2,2250000.0
3869,166,3,3,2,563000.0
3870,435,4,4,6,4500000.0
3871,100,2,2,2,330000.0
3872,380,3,5,4,3300000.0
3873,200,3,3,1,1000000.0
3874,280,4,3,3,3150000.0
3875,380,3,4,4,2850000.0
3876,283,6,3,1,1250000.0
3877,656,4,4,6,8000000.0
3878,80,2,2,1,380000.0
3879,300,4,4,4,4800000.0
3880,200,3,3,2,745000.0
3881,160,3,4,2,1245000.0
3882,220,2,1,6,960000.0
3883,380,3,3,2,11900000.0
3884,700,4,4,6,15000000.0
3885,1219,5,6,12,15000000.0
3886,500,4,4,6,4300000.0
3887,100,1,1,1,330000.0
3888,581,4,3,3,3000000.0
3889,450,4,7,6,3300000.0
3890,261,3,2,2,1800000.0
3891,168,3,3,2,1300000.0
3893,257,4,4,2,1800000.0
3895,173,4,3,2,850000.0
3896,230,2,3,2,940000.0
3897,360,3,4,4,3500000.0
3898,600,3,6,8,4980000.0
3899,242,4,4,10,1190000.0
3901,500,4,4,4,5950000.0
3902,550,5,3,5,9000000.0
3903,150,5,3,1,460000.0
3904,175,4,2,2,400000.0
3905,670,4,7,4,3300000.0
3906,331,3,1,2,1200000.0
3907,174,3,2,2,1500000.0
3908,1150,6,10,10,15000000.0
3909,421,3,2,6,3800000.0
3910,550,3,5,6,3900000.0
3911,150,3,3,1,1900000.0
3912,180,4,3,3,1380000.0
3913,261,3,2,2,1800000.0
3914,168,3,3,2,1300000.0
3916,257,4,4,2,1800000.0
3918,173,4,3,2,850000.0
3919,230,2,3,2,940000.0
3920,130,3,1,2,1100000.0
3921,360,3,4,4,3500000.0
3922,600,3,6,8,4980000.0
3923,242,4,4,10,1190000.0
3924,673,3,5,5,14700000.0
3926,500,4,4,4,5950000.0
3927,550,5,3,5,9000000.0
3928,150,5,3,1,460000.0
3929,175,4,2,2,400000.0
3930,670,4,7,4,3300000.0
3931,331,3,1,2,1200000.0
3932,174,3,2,2,1500000.0
3933,130,3,3,2,1200000.0
3934,1150,6,10,10,15000000.0
3935,421,3,2,6,3800000.0
3936,550,3,5,6,3900000.0
3937,150,3,3,1,1900000.0
3938,180,4,3,3,1380000.0
3940,435,4,5,5,1850000.0
3942,300,3,2,7,2200000.0
3944,440,3,6,4,12000000.0
3945,240,3,4,2,1490000.0
3946,687,5,6,4,10000000.0
3947,600,5,4,7,5100000.0
3948,404,4,5,4,1600000.0
3949,574,5,6,4,4500000.0
3950,300,3,2,10,1750000.0
3951,170,3,2,2,785000.0
3952,606,5,3,5,2300000.0
3953,400,4,3,4,1600000.0
3954,353,4,6,3,2900000.0
3955,300,4,5,4,3286000.0
3956,118,2,3,4,695000.0
3957,500,4,5,4,14000000.0
3958,600,4,5,5,5000000.0
3959,200,3,1,4,870000.0
3960,950,4,5,8,25000000.0
3961,420,4,3,6,3500000.0
3962,220,5,5,4,1750000.0
3963,400,4,6,2,3650000.0
3964,200,3,4,1,2650000.0
3965,380,3,4,4,1800000.0
3966,94,3,2,2,640000.0
3967,300,3,4,4,1100000.0
3968,351,3,6,3,3400000.0
3969,260,4,4,6,3500000.0
3971,1000,11,6,10,5499000.0
3972,1050,6,6,10,18000000.0
3973,314,3,4,4,1450000.0
3974,680,3,5,3,5000000.0
3975,302,3,2,3,7000000.0
3976,360,4,3,4,3500000.0
3978,162,2,3,2,1700000.0
3979,600,4,8,5,2500000.0
3980,400,4,4,6,12000000.0
3981,470,4,8,10,4300000.0
3982,300,3,2,7,2500000.0
3983,648,4,7,6,12500000.0
3984,490,5,4,10,2970000.0
3985,551,4,8,12,5000000.0
3986,110,3,4,2,1450000.0
3987,937,5,6,10,2500000.0
3988,420,3,1,4,3500000.0
3989,280,3,4,4,4350000.0
3990,258,4,6,3,2100000.0
3991,120,2,2,1,600000.0
3992,409,4,4,4,13500000.0
3993,490,4,3,5,1850000.0
3995,170,3,4,2,1390000.0
3996,110,2,1,1,620000.0
3999,204,3,2,2,1300000.0
4000,124,3,3,2,650000.0
4001,275,4,4,4,1550000.0
4002,200,3,3,4,790000.0
4004,600,4,4,4,2600000.0
4005,762,4,6,10,4500000.0
4006,800,4,7,13,12000000.0
4007,400,4,4,1,1300000.0
4008,916,7,14,10,3000000.0
4009,170,4,4,2,900000.0
4011,210,3,3,1,1000000.0
4012,840,6,10,7,8900000.0
4013,196,4,4,4,2000000.0
4014,371,3,4,3,2800000.0
4015,200,3,3,2,1400000.0
4016,190,4,3,1,750000.0
4017,500,4,6,5,3000000.0
4018,420,3,6,6,3500000.0
4019,300,3,5,4,1500000.0
4021,411,4,6,6,2500000.0
4022,700,6,8,10,22800000.0
4023,410,3,3,3,4300000.0
4024,250,4,3,6,8000000.0
4025,320,3,6,3,3000000.0
4026,190,3,3,2,1500000.0
4028,359,4,4,6,2200000.0
4029,172,4,4,1,799000.0
4030,272,3,2,3,900000.0
4031,197,3,2,5,1500000.0
4032,450,3,4,2,5700000.0
4033,155,2,2,3,1900000.0
4034,500,4,6,7,1800000.0
4035,156,3,4,3,1860000.0
4036,275,3,4,2,900000.0
4037,240,3,3,3,4500000.0
4038,223,3,2,2,1300000.0
4039,390,4,1,4,2900000.0
4040,220,4,3,2,885000.0
4041,236,3,5,3,2100000.0
4042,450,4,5,4,8500000.0
4043,230,3,3,4,4000000.0
4044,307,3,4,2,1380000.0
4045,282,5,5,4,1800000.0
4046,326,3,5,4,2100000.0
4047,750,4,4,4,4800000.0
4048,298,5,4,3,3000000.0
4049,600,6,4,4,5500000.0
4050,412,4,7,6,6000000.0
4051,157,3,4,3,1250000.0
4052,500,3,3,4,6400000.0
4053,600,5,8,5,2980000.0
4054,270,3,3,4,5500000.0
4055,186,3,5,4,4700000.0
4056,180,2,2,4,460000.0
4057,800,3,5,7,18000000.0
4058,256,4,2,2,2100000.0
4059,740,4,3,6,2700000.0
4061,267,3,5,4,1600000.0
4062,198,3,3,4,3350000.0
4063,500,3,5,3,3500000.0
4064,486,3,4,2,3200000.0
4065,190,3,2,3,1800000.0
4066,314,3,4,2,1450000.0
4067,420,4,2,14,5600000.0
4068,210,3,1,2,1150000.0
4069,230,3,1,6,950000.0
4070,220,3,3,3,1370000.0
4071,152,4,4,2,950000.0
4072,825,4,5,6,9000000.0
4073,141,3,2,1,990000.0
4074,234,3,2,1,1850000.0
4075,600,4,8,6,12000000.0
4076,293,4,2,8,2100000.0
4077,440,4,3,5,1980000.0
4078,450,3,4,4,9500000.0
4079,1007,4,6,10,10500000.0
4080,800,3,5,8,23600000.0
4081,453,3,2,4,2000000.0
4082,173,4,5,1,1300000.0
4083,185,3,5,3,1100000.0
4084,455,4,7,3,3620000.0
4085,190,4,5,4,1490000.0
4086,170,3,2,2,1500000.0
4087,130,3,3,2,650000.0
4088,500,3,4,8,2420000.0
4089,412,3,5,5,4500000.0
4092,385,4,7,4,5800000.0
4093,450,4,1,4,2500000.0
4095,320,5,6,2,2600000.0
4096,180,3,3,4,2200000.0
4097,762,4,6,4,30000000.0
4098,540,4,4,3,4000000.0
4099,220,4,3,4,2800000.0
4100,280,3,3,4,1300000.0
4101,472,4,3,6,2900000.0
4102,293,4,7,5,5950000.0
4103,237,4,3,4,1300000.0
4104,172,3,3,2,1300000.0
4105,250,2,3,4,3300000.0
4106,230,5,3,10,1600000.0
4107,400,3,4,4,4800000.0
4108,487,5,4,6,3500000.0
4109,627,4,6,4,7599600.0
4110,120,2,2,2,450000.0
4111,620,4,9,4,2000000.0
4112,700,4,7,10,4100000.0
4113,198,3,4,3,1100000.0
4114,740,5,6,5,9800000.0
4116,1000,5,6,8,5800000.0
4117,600,4,8,4,12000000.0
4118,113,3,3,2,1050000.0
4119,411,4,6,6,2500000.0
4120,700,6,8,10,22800000.0
4121,410,3,3,3,4300000.0
4122,250,4,3,6,8000000.0
4123,320,3,6,3,3000000.0
4124,190,3,3,2,1500000.0
4126,359,4,4,6,2200000.0
4127,172,4,4,1,799000.0
4128,272,3,2,3,900000.0
4129,600,3,5,8,4990000.0
4130,120,1,2,1,650000.0
4131,150,3,3,2,1780000.0
4132,180,3,5,3,1100000.0
4133,253,4,5,3,2200000.0
4134,271,3,4,4,1200000.0
4135,370,4,3,3,2750000.0
4137,200,4,5,2,1500000.0
4138,280,3,2,3,2800000.0
4139,121,3,2,2,850000.0
4140,321,3,2,5,2490000.0
4141,280,4,2,3,2900000.0
4142,390,4,6,4,2200000.0
4143,300,4,1,3,2600000.0
4144,500,4,5,4,10750000.0
4145,692,4,8,3,11990000.0
4146,153,4,2,4,900000.0
4147,90,2,1,2,650000.0
4148,150,3,4,2,1940000.0
4150,253,3,4,8,790000.0
4151,177,3,4,3,1300000.0
4152,187,3,1,2,2700000.0
4153,600,4,6,2,2900000.0
4154,200,2,2,2,1070000.0
4155,260,3,5,4,2630000.0
4156,145,3,1,4,1300000.0
4157,210,3,3,2,1500000.0
4158,450,3,5,5,4000000.0
4159,480,4,6,7,3900000.0
4160,600,4,6,8,6500000.0
4161,150,3,2,2,900000.0
4162,166,4,5,6,940000.0
4164,284,4,5,3,2200000.0
4165,220,3,4,3,4500000.0
4166,190,3,2,3,1280000.0
4167,340,3,2,3,3300000.0
4168,309,3,4,6,1300000.0
